2015,4,27,2,1,0	0,5,9323,2,0,3849,1,5427,0,0,0,3,8,3,29022,1,10,0,2,0,1,7959,332,0,93,0,37,44,12,0,0,360,0,13890,356,1016,4,0,21,0,12,22,0,2504,18,43,5668,9,169,41,5444,5,10,0,4,1,15719,414,69495,2111,0,1499,1,11,20,1501,0,693,5,2,10,37,0,3,0,6552,7,3,0,484,3,10,3977,1665,55364,9,8475,29,1,1148,24517,5775,2,0,0,3,0,963,9,89,379,19,101,0,1,31434,0,0,835,11351,0,2309,0,58,5,0,3,7,0,0,21,8,0,0,30,22925,978,0,5131
2015,4,26,2,1,0	0,13,20143,5,0,3136,6,3213,0,1,0,7,1,6,31218,1,26,0,11,1,6,8074,449,0,162,0,44,73,39,3,0,772,0,10993,420,1225,10,0,22,2,20,28,4,4337,53,67,5453,23,656,78,5383,39,10,0,6,0,20432,733,56342,2432,0,2329,0,24,36,5846,0,1163,10,5,17,112,0,2,0,6611,25,7,0,940,3,8,3691,3120,48619,4,7516,47,11,1835,28655,14066,4,0,1,28,0,1865,47,168,642,46,382,0,0,34186,0,0,1891,14397,0,2881,6,92,8,4,7,13,0,1,42,18,0,0,47,22009,1553,0,4687
2015,4,25,2,1,0	0,31,24822,3,0,3831,9,4356,1,0,0,9,1,10,38453,1,11,0,13,1,4,9573,519,0,139,0,95,78,36,6,0,879,0,13916,575,1555,8,0,23,0,11,31,2,5315,37,59,2484,18,552,77,6203,35,7,0,7,4,24164,814,66310,2725,0,2489,0,35,54,6249,0,1237,18,8,12,119,0,0,0,7714,21,5,0,1033,10,8,4797,3286,63033,5,9617,63,9,2305,33354,16210,3,0,0,3,0,2029,40,199,651,44,399,0,1,40505,0,0,2155,14502,0,3352,2,68,9,1,5,12,0,1,25,15,0,0,41,22493,1810,0,1761
2015,4,24,2,1,0	0,6,16894,2,0,4519,1,6169,0,0,0,8,1,3,37533,0,18,0,7,1,0,8988,398,0,129,0,41,61,24,0,0,560,0,14782,449,1297,5,0,21,0,10,20,4,4290,18,64,4827,10,327,65,6319,8,6,0,7,2,20981,431,70218,2944,0,2455,0,16,32,2661,1,891,5,9,14,65,1,4,0,8394,14,3,0,669,6,10,5114,2123,68252,3,9835,53,6,1419,30491,10758,1,0,0,4,0,1353,26,140,622,35,173,0,2,39870,0,0,1115,13366,0,3375,1,67,4,4,1,8,0,0,22,18,0,0,34,23449,1527,0,4321
2015,4,23,2,1,0	0,6,13621,1,0,4595,1,6371,0,0,0,6,4,1,36342,0,8,0,5,0,0,9050,304,0,95,0,45,41,25,2,0,454,0,15700,396,1178,5,0,15,0,5,16,9,3742,17,52,5369,9,265,32,6487,7,11,0,3,1,19268,423,76484,2671,0,1894,0,23,44,2788,0,778,13,6,6,51,1,2,0,8630,11,1,0,589,0,6,5007,1752,65075,2,10624,35,4,1250,31067,8873,1,0,0,1,0,1321,14,122,467,21,152,0,0,38487,0,0,980,13619,0,2643,1,29,2,1,0,5,0,1,20,12,0,0,28,23750,1096,0,4888
2015,4,22,2,1,0	1,17,11930,0,0,4443,3,5965,0,0,0,8,5,3,34212,0,3,0,3,0,1,8527,282,0,96,0,39,40,11,1,0,369,0,14900,349,999,1,0,28,1,4,36,1,3308,16,49,4680,5,207,42,6249,6,7,0,1,1,18347,336,74208,2473,0,1857,0,10,31,1720,0,747,13,4,8,40,0,3,0,8136,28,3,0,530,3,5,4554,1697,61522,3,9405,29,5,1185,27820,7620,5,0,0,3,0,1050,7,116,466,20,108,0,0,36589,0,0,741,12262,0,2629,0,34,5,0,1,3,0,0,31,10,0,0,30,23002,1045,0,4226
2015,4,21,2,1,0	0,6,10561,1,0,4737,3,5763,0,0,0,5,4,3,32193,1,9,0,3,1,1,8708,317,0,112,0,32,45,8,1,0,372,0,15135,343,973,6,0,19,0,8,23,2,3182,18,40,6092,10,217,58,6144,4,9,0,4,1,17608,291,76202,2267,0,1585,0,15,32,1645,1,713,5,6,7,51,0,2,0,8153,18,1,0,568,3,8,4335,1560,58762,2,9589,27,4,1143,27197,6587,2,0,1,2,0,1072,11,121,417,26,74,0,0,33332,0,0,721,11814,0,2332,0,52,2,2,0,4,0,0,16,3,0,0,24,24035,1021,0,5669
2015,4,20,2,1,0	0,9,9368,1,0,4544,2,5481,0,0,0,6,4,3,30524,1,8,0,4,1,4,7971,338,0,70,0,44,46,13,1,0,325,0,14376,370,981,4,0,18,0,8,14,3,2577,17,43,4783,9,240,41,5847,2,8,0,3,0,16065,284,71646,2413,0,1613,0,18,44,1533,0,751,5,17,9,45,0,0,0,7575,14,1,1,520,2,9,4007,1831,53714,1,8501,36,4,1162,25524,5927,1,0,0,2,0,1007,12,122,436,24,97,0,1,31084,0,0,663,11117,0,2801,0,25,4,0,1,6,0,0,41,6,0,0,42,23589,1116,0,4213
2015,4,29,2,1,0	0,7,12333,2,0,4256,2,5774,0,1,0,6,3,4,33892,0,6,0,11,1,2,8541,312,0,128,0,30,40,14,4,0,414,0,15275,344,1092,4,0,16,0,6,17,1,3388,18,42,4626,11,211,41,6057,10,3,0,7,1,17538,372,71840,2450,0,1790,1,13,30,1900,0,736,2,7,6,48,2,2,0,7656,17,0,0,549,2,7,4705,1737,61229,1,9780,40,6,1128,27054,7636,1,0,0,3,0,1057,19,141,469,17,108,0,0,35408,0,0,813,12139,0,2652,2,42,1,2,0,6,0,0,22,14,0,0,16,22238,1055,0,4201
2015,4,28,2,1,0	0,0,10523,2,0,4219,3,5764,0,0,0,2,2,0,32180,0,7,0,5,0,2,8409,289,0,88,0,44,33,11,1,0,338,0,14935,343,964,4,0,15,0,4,14,1,2893,14,56,4846,16,196,40,6030,5,3,0,4,2,17016,291,72628,2125,0,1497,0,10,32,1544,0,647,6,7,7,37,0,1,0,7410,16,0,0,473,2,8,4361,1563,57959,0,9732,27,14,1072,26328,6382,2,0,1,2,0,924,10,111,417,13,71,0,1,33160,0,0,751,12231,0,2292,0,45,2,1,0,6,0,1,24,6,0,0,28,23000,948,0,4274
