2015,11,26,2,1,0	0,12,9404,22,1,1883,9,2367,2,1,0,10,4,9,17023,2,26,0,15,0,8,3738,393,0,173,0,38,55,44,3,0,333,0,7874,224,646,10,0,32,0,15,28,4,1772,22,50,1971,29,391,61,3298,6,57,0,12,3,10400,319,35006,1195,0,2014,0,9,52,1444,0,867,12,22,28,46,0,17,0,2996,30,0,0,370,5,15,2586,2156,32656,2,4360,60,22,1084,13691,5926,7,1,2,9,0,926,21,161,658,69,160,0,4,25086,0,0,692,7413,0,2149,16,77,9,2,7,20,0,0,29,18,0,0,102,13006,1372,0,1312
2015,11,27,2,1,0	0,6,8204,0,0,2733,2,2493,0,1,0,5,4,6,18244,0,7,0,7,0,2,6433,310,0,89,0,21,46,13,6,0,175,0,8894,104,530,6,0,16,2,6,31,3,2372,21,30,2517,21,220,36,4147,3,48,0,1,1,11615,190,50683,855,0,1153,0,11,45,894,1,506,4,8,15,27,0,2,0,3651,13,0,0,204,4,4,2393,1382,35390,1,5974,15,11,813,16039,4655,4,0,1,4,0,1086,22,88,291,36,101,0,1,23989,0,0,424,8589,0,1610,0,43,2,1,1,12,0,0,35,19,0,1,43,22293,825,0,2069
2015,11,24,2,1,0	0,7,10310,1,0,3679,2,5492,0,0,0,5,17,2,29570,1,14,0,9,0,2,6727,319,0,113,0,26,43,13,0,0,321,0,12601,356,952,2,0,9,0,4,16,1,2685,12,35,3817,7,178,50,5555,2,18,0,5,6,16074,316,62563,2231,0,1703,1,20,29,1323,0,672,8,1,14,43,0,0,0,5927,13,1,0,499,2,13,4344,1586,58385,2,7740,26,2,1134,22833,5896,3,0,1,1,0,945,5,94,366,32,67,0,0,35168,0,0,708,9768,0,2543,1,57,2,0,1,3,0,0,16,6,0,0,14,20938,1053,0,3436
2015,11,25,2,1,0	0,4,11188,2,0,3044,0,4417,1,1,0,3,0,2,27627,0,7,0,7,0,2,6143,405,0,118,0,23,52,8,4,0,328,0,11071,279,843,6,0,9,0,8,30,0,2465,17,35,3467,10,209,49,6014,6,24,0,4,3,14836,284,55841,1758,0,1640,0,17,29,1153,0,622,4,3,16,35,0,25,0,4897,16,1,0,411,3,7,3659,1735,54162,3,6759,25,6,1129,21901,6582,3,0,0,2,0,950,17,131,337,33,95,0,1,36273,0,0,654,9961,0,2319,2,46,1,1,2,6,0,0,21,15,0,0,20,21441,1092,0,2934
2015,11,22,2,1,0	0,8,19360,2,0,2695,3,3382,0,0,0,3,4,3,27672,3,11,0,7,0,3,7716,324,0,87,0,32,71,29,0,0,465,0,9771,293,943,6,0,21,3,8,24,2,4149,87,51,4041,14,378,71,4548,8,29,0,2,3,20644,484,50753,1556,0,1746,0,12,31,2820,0,822,13,6,22,70,0,1,0,5754,11,5,0,502,3,6,3320,2418,45222,3,6506,48,10,1150,25664,13472,2,0,0,2,0,1540,47,153,441,37,255,0,1,32330,0,0,1045,11785,0,2245,1,52,5,1,8,7,0,0,43,9,0,0,75,20287,1071,0,3335
2015,11,23,2,1,0	1,3,9094,3,0,3766,2,5560,0,0,0,2,1,4,28214,1,2,0,1,0,0,7246,306,0,94,0,33,55,17,0,0,266,0,12366,274,875,2,0,9,2,11,15,2,2356,18,36,3724,12,184,37,5357,8,22,0,3,1,15363,291,62866,1865,0,1329,0,9,24,1199,0,616,4,3,15,37,0,17,0,6078,10,2,0,424,4,9,3796,1499,56082,3,7577,18,2,1039,22567,5264,2,1,0,1,0,865,12,79,326,43,80,0,0,31799,0,0,594,9827,0,2276,2,22,4,0,0,5,0,0,11,6,0,0,16,21447,874,0,3328
2015,11,20,2,1,0	0,3,14070,1,0,4075,1,5583,0,0,0,6,1,4,33754,0,7,0,1,0,2,8246,504,0,112,0,31,56,17,1,0,404,0,13393,382,1256,11,0,13,3,8,18,1,3520,18,25,6011,10,227,67,5539,6,29,0,4,3,18637,435,63954,2068,0,1722,0,15,51,1659,0,751,7,6,12,47,0,11,0,7569,21,2,0,546,2,11,4405,1828,59937,3,9105,37,11,1710,26649,8966,2,0,1,2,0,1329,14,117,421,25,110,0,2,34193,0,0,954,11786,1,2637,2,33,1,0,3,6,0,0,29,12,0,0,42,22130,1106,3,5352
2015,11,21,2,1,0	0,11,22819,6,0,3545,2,3951,0,0,0,8,2,5,35348,0,6,0,10,0,2,9383,394,0,122,0,37,83,29,2,0,517,0,12227,323,1051,4,0,20,2,10,33,1,4997,124,46,2269,13,454,62,5226,9,19,0,1,0,25036,433,59962,1836,0,2014,1,17,38,2852,0,841,15,7,30,70,0,25,0,7111,12,9,1,575,7,12,4212,2450,57967,3,8809,61,5,1475,29336,14885,2,0,0,1,0,1706,28,130,478,62,251,1,4,37742,0,0,1193,12911,0,2548,1,30,4,0,3,10,0,0,23,10,0,1,39,20826,1193,0,1717
2015,11,28,2,1,0	1,9,13832,3,0,2865,0,2763,0,0,0,8,1,6,23781,0,10,0,8,0,4,7052,276,0,70,0,27,61,14,3,0,259,0,10323,186,629,7,0,27,1,5,56,1,3228,37,39,4941,21,204,53,5308,5,33,0,6,2,17221,270,56318,886,0,1321,1,6,48,1367,0,591,11,4,18,59,0,24,0,4597,16,2,0,398,7,8,2903,1775,39722,2,6417,29,6,869,22566,9012,4,0,1,1,0,1496,25,114,310,34,119,0,3,28557,0,0,612,11652,0,1617,0,52,2,1,2,4,0,0,23,18,0,0,25,24540,799,0,4479
2015,11,29,2,1,0	0,4,14103,2,0,2462,5,2461,0,0,0,8,18,6,21104,0,12,0,5,1,2,6043,293,0,104,0,30,46,15,1,0,309,0,9341,189,627,5,0,25,4,7,21,2,2952,34,33,6501,20,322,62,4434,6,8,0,8,4,16069,319,47873,1209,0,1615,0,6,34,1707,0,690,7,7,29,58,0,2,0,4304,40,1,0,391,7,10,2656,1755,35696,4,5267,26,5,1009,22541,9565,0,0,2,3,0,1398,24,107,331,54,173,0,8,26378,0,0,822,11705,0,1678,1,73,3,0,2,7,0,0,30,12,0,0,30,26281,879,0,5780
2015,11,9,2,1,0	1,5,8080,10,0,3668,2,4968,0,1,0,5,1,3,26336,9,4,0,5,2,2,6727,287,0,110,0,24,41,5,1,0,261,0,12132,287,752,2,0,11,0,2,33,4,2313,17,72,5842,9,159,27,5043,3,6,0,3,1,13895,235,62368,1596,0,1198,0,9,18,969,0,451,5,6,14,31,0,15,0,5991,19,1,0,387,3,11,3476,1377,49951,3,7663,14,9,989,21626,4899,3,0,0,0,0,783,10,76,334,20,64,0,1,28339,0,0,457,10686,0,1878,0,40,5,0,2,5,0,1,17,4,0,0,25,20392,691,0,5422
2015,11,8,2,1,0	0,8,19027,2,0,3028,2,3111,4,1,0,8,3,18,28487,1,11,0,8,2,3,7254,320,0,86,0,41,44,29,2,0,427,0,10592,311,975,2,0,21,0,5,23,4,4143,25,47,5231,11,323,55,5478,14,31,0,21,3,19938,503,54552,1531,0,1844,0,16,57,2741,1,689,5,3,45,60,0,1,0,5762,20,3,0,478,6,18,3385,2346,44698,5,7099,29,6,1557,27187,14082,1,0,0,3,0,1563,31,121,374,37,244,0,3,31754,0,0,1061,13335,0,2209,1,46,10,1,2,6,0,0,22,4,0,0,31,21680,952,1,4638
2015,11,7,2,1,0	0,8,22505,2,0,3423,5,3692,0,0,0,4,3,4,35251,0,16,0,3,0,3,9355,325,0,116,0,26,45,25,6,0,463,0,12652,324,971,7,0,14,2,10,16,1,4761,38,50,2553,9,366,36,6777,10,26,0,4,3,24797,460,60891,1705,0,1984,0,13,44,2867,0,646,9,8,43,57,0,2,0,7409,18,3,0,538,3,38,4153,2540,56535,9,8816,37,8,1873,31600,14928,3,1,0,4,0,1653,40,131,399,40,257,0,3,37720,0,0,1081,13720,0,2555,2,33,3,3,3,25,0,0,27,14,0,3,28,22149,1180,0,2035
