2015,8,6,2,1,0	0,6,5310,2,0,2124,1,1996,0,0,0,3,0,1,14158,0,3,0,1,0,2,3117,230,0,41,0,32,18,7,3,0,148,0,6790,190,481,4,0,11,0,1,16,0,1119,8,18,1748,4,108,30,2529,6,4,0,2,0,7201,112,28343,662,0,813,0,7,16,762,0,309,1,3,7,28,0,0,0,3027,6,0,0,261,0,3,1953,1042,26010,1,3741,7,1,641,11609,3524,0,0,0,3,0,450,9,92,208,10,44,0,5,13297,0,0,301,5428,0,1181,0,20,0,0,1,3,0,0,21,1,0,0,10,12886,506,0,1409
2015,8,5,2,1,0	0,3,10990,4,0,4155,2,3934,0,0,0,4,4,2,31809,1,5,0,5,0,1,8113,288,0,62,0,46,39,10,1,1,269,0,14723,304,889,7,0,18,1,5,22,1,3172,17,40,4227,10,184,46,5367,6,10,0,6,1,16112,294,70003,1342,0,1415,0,13,36,1305,0,577,6,4,8,48,0,1,0,6747,23,5,0,396,6,10,4091,1507,52715,7,9193,32,3,1068,26262,6932,3,0,0,2,0,1117,10,119,383,25,64,0,10,28465,0,0,583,11137,0,2205,1,44,1,1,1,7,0,0,20,8,0,0,26,24422,930,1,3775
2015,8,29,2,1,0	0,11,18915,2,0,3321,2,1721,0,0,0,6,1,13,28899,0,13,0,11,1,0,8231,388,1,126,0,44,55,20,2,0,352,0,11184,239,937,7,0,25,2,7,21,3,4016,33,56,2375,11,386,79,4180,10,9,0,10,1,21520,372,48614,1133,0,1767,0,17,65,2474,0,753,14,10,11,50,2,9,0,5874,13,8,0,451,6,8,3111,2324,36461,4,9456,27,10,1404,26232,13171,3,0,2,4,0,1534,26,160,420,38,197,0,3,23990,0,0,1064,13002,0,2067,0,47,2,4,3,14,0,1,34,13,0,1,39,20525,1103,0,1868
2015,8,28,2,1,0	1,4,13476,3,0,3635,6,2652,5,0,0,13,1,4,30276,0,5,1,1,0,1,7578,332,0,100,0,53,41,27,6,0,292,0,13073,282,851,4,0,18,3,7,48,2,3451,14,46,4175,6,227,57,4284,4,16,0,1,3,17531,262,57612,1256,0,1489,1,15,57,1687,0,594,9,5,6,35,0,4,0,5865,17,2,0,389,22,8,3429,1767,43431,1,9137,26,3,1135,26236,8848,3,0,7,2,0,1342,17,116,366,14,113,0,2,25592,1,0,705,11674,0,2005,0,34,5,11,2,10,0,1,18,4,0,0,35,22678,1037,1,3691
2015,8,23,2,1,0	0,8,14882,2,0,2667,5,1534,1,0,0,2,3,10,21234,1,11,0,5,1,2,6294,413,0,130,0,40,47,23,3,0,421,0,9774,253,1069,3,0,25,2,16,38,5,3287,39,54,4684,19,431,52,3996,9,6,0,8,5,16664,509,42181,1032,0,1695,0,14,36,2784,0,670,8,9,17,73,1,1,0,4722,19,2,0,429,2,30,2424,2207,29624,2,7382,42,11,1361,22080,11162,5,0,0,8,0,1337,34,122,394,37,255,0,4,21429,0,0,1423,11160,0,1950,1,49,6,3,3,11,0,1,19,9,0,1,38,22134,980,0,3919
2015,8,4,2,1,0	1,8,9652,1,0,3823,0,3760,1,1,0,4,1,0,29986,0,4,0,4,0,2,7455,273,1,104,0,32,31,16,3,0,316,0,14323,328,849,2,0,21,0,12,27,0,2803,19,55,4341,15,178,33,5398,5,1,0,4,1,15136,337,68660,1476,0,1484,0,14,27,1297,0,571,9,1,8,37,1,1,0,6366,14,4,0,414,6,10,3856,1462,50074,1,8493,23,6,1070,24635,6118,0,0,1,3,0,954,7,96,347,21,59,0,1,27309,0,0,564,12307,0,2109,1,45,1,3,3,9,0,0,22,6,0,0,29,24138,912,0,3857
2015,8,22,2,1,0	0,10,18295,2,0,3594,5,1858,0,1,0,7,3,9,28207,3,8,0,4,0,1,7937,425,0,155,1,46,36,26,3,0,467,0,10797,320,1230,10,0,29,3,16,25,6,4090,29,48,2363,29,427,76,4248,18,14,0,5,3,20863,500,47548,1039,0,1817,0,16,47,2828,0,729,14,7,20,71,0,1,0,6198,15,33,0,541,6,38,2950,2433,36742,6,9884,46,8,1669,25778,13185,4,1,1,4,0,1509,33,171,417,38,271,0,1,23880,0,0,1458,12812,0,2099,1,63,3,4,6,12,0,0,37,16,0,0,47,20205,1209,1,1756
2015,8,21,2,1,0	1,6,11176,2,0,3583,6,2783,1,0,0,9,4,5,28621,0,3,0,3,0,0,6611,289,0,90,0,33,25,18,3,0,256,0,12492,244,867,2,0,14,1,2,33,3,2641,16,32,4658,9,166,43,4196,7,9,0,1,22,14676,234,55626,1145,0,1396,0,15,31,1119,0,529,5,4,6,28,0,1,0,5181,9,3,0,340,4,10,3390,1524,44846,3,8251,29,5,1016,22945,6200,4,0,0,2,0,1028,11,100,311,24,52,0,0,25167,0,0,642,10232,0,2234,0,50,2,1,0,6,0,0,29,9,0,0,26,21626,1015,0,4187
2015,8,27,2,1,0	0,2,11111,0,0,3840,3,3071,0,0,0,23,3,3,30048,0,6,0,5,0,2,8019,320,0,86,0,26,31,20,3,0,319,0,13758,266,874,7,0,23,0,4,24,7,3129,27,23,4478,6,179,40,4364,6,7,0,6,0,15677,272,63271,1245,0,1262,0,7,32,1517,0,529,5,0,8,44,0,0,0,6370,17,0,0,374,1,6,3841,1510,45813,1,9446,27,4,1013,26119,7264,1,0,1,1,0,1118,18,107,304,23,84,0,3,26235,0,0,573,11078,0,1831,0,19,3,0,2,3,0,0,20,11,0,0,45,22851,797,1,4026
2015,8,1,2,1,0	0,10,19098,2,0,3892,3,2088,3,0,0,9,6,5,29990,1,8,0,10,1,1,8501,441,1,215,0,31,49,19,3,0,457,0,11526,316,977,15,0,27,7,8,22,8,3888,22,89,2773,13,545,66,5507,17,14,0,11,5,20126,396,53975,1539,0,2965,0,20,52,3095,0,910,5,8,20,70,0,5,0,5819,32,5,1,506,5,15,3367,2603,40042,22,9380,58,8,1491,28639,13512,4,0,1,9,0,1551,36,220,491,43,231,0,11,29455,0,0,1180,15261,0,2561,1,50,4,3,5,20,0,0,31,26,0,1,69,22461,1620,0,2174
2015,8,2,2,1,0	0,10,15632,1,0,3016,3,1731,0,0,0,3,4,9,23612,1,4,0,14,0,4,7176,440,0,142,0,50,46,22,4,0,378,0,10819,253,840,5,0,27,4,6,25,2,3358,53,51,5006,13,448,80,4899,13,10,0,7,5,16546,414,48352,1402,0,2422,0,11,44,2844,0,783,16,10,17,44,1,3,0,4909,17,4,1,432,7,10,2766,2418,32703,3,7488,51,13,1248,24787,11424,7,0,0,1,0,1674,36,177,529,43,316,0,12,25599,0,0,1084,14267,0,2162,3,34,4,5,9,18,0,0,31,12,0,1,42,24378,1328,0,4299
2015,8,3,2,1,0	0,6,8283,3,0,3732,1,3274,1,0,0,3,1,2,26239,0,5,0,4,1,1,7117,336,0,88,0,30,39,13,2,0,276,0,12951,243,746,1,0,18,2,2,27,3,2400,15,39,5175,25,172,37,4761,4,7,0,6,0,13501,205,62199,1390,0,1413,1,17,31,1089,0,589,4,7,11,34,1,3,0,5625,11,0,0,373,3,28,3305,1428,44820,0,8029,28,8,962,22406,5204,2,0,0,2,0,1014,12,102,330,22,61,0,1,25556,0,0,563,11743,0,2032,0,32,2,2,2,3,0,0,18,9,0,0,43,24166,912,0,4677
2015,8,16,2,1,0	0,7,8521,4,0,2811,1,1554,0,0,0,4,2,28,18450,0,6,0,6,0,1,5333,259,0,98,0,46,26,7,5,0,258,0,8875,212,743,6,0,15,1,11,27,3,2194,30,50,4547,13,228,27,4120,8,7,0,1,15,11702,217,38249,999,0,1636,0,20,33,1322,0,606,6,5,15,59,1,0,0,3953,17,19,0,353,7,11,2059,1451,28720,3,7095,26,5,796,17744,5677,5,0,0,2,0,1054,16,74,322,29,88,0,3,20839,0,0,667,11548,0,1969,2,32,4,2,8,10,0,1,34,14,0,0,34,20323,1048,0,4002
2015,8,17,2,1,0	0,12,7982,3,0,3417,3,3209,0,0,0,3,3,4,25155,2,14,0,2,0,0,6900,298,0,83,0,32,34,8,1,0,276,0,12455,237,785,5,0,13,0,5,33,20,2344,16,28,5060,8,168,46,4540,7,7,0,7,0,13155,225,58849,1132,0,1325,0,16,31,1156,0,590,4,4,10,23,0,3,0,5431,19,1,0,358,4,4,3198,1416,44339,0,8032,27,3,947,22205,5202,0,0,0,2,0,980,13,100,316,23,60,0,3,24013,0,0,563,12224,0,1925,0,34,3,1,2,8,0,0,21,8,0,0,29,22879,871,0,4499
2015,8,26,2,1,0	1,1,10008,0,0,3597,0,3122,0,0,1,4,4,1,28839,0,7,0,2,0,1,7750,269,0,93,0,31,44,15,0,0,319,0,13371,285,792,3,0,17,2,3,22,2,2881,8,32,4129,4,201,38,4482,11,4,0,6,0,15789,280,63091,1236,0,1186,0,8,30,1385,0,516,5,6,9,42,0,0,0,6106,9,5,0,376,6,12,3654,1488,45807,18,8601,20,5,1069,24312,6223,2,0,0,1,0,1100,13,83,273,23,76,0,1,25455,0,0,598,10017,0,1849,1,44,5,0,2,4,0,0,20,3,0,1,28,22475,810,0,3668
