2015,10,25,2,1,0	0,10,18535,4,0,2931,3,3092,0,0,0,4,6,6,27650,0,4,0,7,0,3,7393,368,0,130,0,26,58,28,3,0,373,0,10838,277,873,3,0,17,0,9,32,3,4116,25,41,5149,13,432,59,4943,11,13,0,8,1,20056,450,54534,1664,0,1907,1,13,25,2693,1,922,18,5,8,62,2,1,0,5811,27,0,0,427,6,17,3356,2356,44746,5,7092,77,2,1338,26463,12680,0,0,1,2,0,1431,33,113,559,45,236,0,0,32681,0,0,1023,13065,0,2323,4,61,10,2,2,6,0,0,20,9,0,0,45,22982,1138,0,4477
2015,10,24,2,1,0	0,9,22830,2,0,3476,3,3763,0,0,0,5,11,5,34231,1,14,0,4,0,5,9042,428,0,148,0,29,38,23,4,0,499,0,12412,312,1019,7,0,28,1,10,23,5,4874,24,50,2508,14,397,62,5550,10,5,0,5,2,23900,503,59132,1944,0,1999,0,20,74,2972,1,993,30,10,18,72,0,2,0,7370,18,2,0,557,6,5,4148,2592,55906,4,9297,71,7,1933,29259,14717,5,0,0,0,0,1641,36,131,650,36,261,0,2,36308,0,0,1125,14244,0,2636,1,28,10,1,3,10,0,0,53,12,0,0,29,20642,1276,1,1790
2015,10,27,2,1,0	0,8,9448,1,0,3841,1,5361,0,0,0,5,18,4,30140,0,7,0,4,1,0,7803,228,0,85,0,25,36,21,2,0,326,0,13470,280,910,8,0,10,0,4,18,6,2709,13,33,4309,9,174,42,5464,5,4,0,2,0,16036,265,66773,1855,0,1232,0,13,23,1201,1,527,7,6,10,37,1,3,0,6805,13,1,1,412,0,13,3946,1310,56243,9,8367,25,4,951,24482,5804,5,2,1,1,0,970,12,91,295,19,65,0,4,31802,0,0,636,11156,0,2055,1,69,0,1,0,5,0,0,17,4,0,0,32,20811,753,0,3903
2015,10,26,2,1,0	0,2,8185,0,0,3660,0,4764,0,1,0,4,19,4,26255,0,3,0,6,0,0,7181,292,0,83,0,33,37,9,2,0,284,0,12389,289,862,2,0,20,0,4,19,4,2476,15,42,5489,20,158,45,5315,8,4,0,1,1,14275,246,62286,1986,0,1251,0,9,25,1070,0,591,3,3,11,25,0,1,0,6261,12,0,2,402,3,11,3533,1384,50772,3,7898,26,2,1087,22167,4944,0,0,0,1,0,844,8,73,320,26,44,0,1,28983,0,0,536,10068,0,2027,0,37,2,1,0,7,0,0,22,3,0,0,17,20676,843,0,4999
2015,10,21,2,1,0	1,5,10663,0,0,3871,1,5152,1,0,0,7,2,0,30939,0,5,0,2,0,0,8033,264,0,100,0,19,37,13,1,1,362,0,13460,344,1075,6,0,17,0,1,18,5,3002,16,39,4887,15,167,32,5755,2,7,0,6,0,16637,357,66193,1935,0,1580,0,15,30,1177,0,586,6,1,18,34,0,1,0,7102,12,2,0,443,1,6,4083,1370,52558,0,9030,30,3,1065,25713,6604,1,0,0,1,0,935,15,81,355,30,64,0,2,32367,0,0,677,10846,0,2162,0,27,3,0,0,6,0,0,15,3,0,0,29,22204,842,0,4443
2015,10,20,2,1,0	0,3,9448,1,0,3829,0,5260,1,0,0,5,1,1,29182,1,10,0,1,0,2,7776,287,0,90,0,28,34,9,3,0,401,0,13316,298,1024,2,0,10,1,3,18,3,2537,14,48,4628,8,162,31,5590,8,5,0,2,0,15330,454,65709,1708,0,1387,0,7,23,1178,0,544,2,3,11,46,0,2,0,6610,11,4,0,467,1,8,4164,1392,54881,2,8758,17,4,1124,24169,5639,1,0,0,1,0,844,22,81,304,22,65,0,2,31233,0,0,789,10238,0,2178,0,13,2,2,0,3,0,1,23,5,0,0,17,21417,846,0,4212
2015,10,23,2,1,0	0,7,15217,1,0,3977,2,5068,1,0,0,8,2,7,34764,0,2,0,5,1,4,8181,283,1,98,0,32,38,15,0,0,470,0,13616,366,1115,2,0,22,1,10,47,3,3888,42,48,5082,10,257,48,5664,3,10,0,1,1,19497,527,66393,2053,0,1842,0,19,31,1772,0,711,10,7,18,52,0,6,0,7389,15,0,0,547,3,10,4587,1705,58690,2,9541,19,9,1259,27688,9489,3,0,0,4,0,1469,13,110,415,30,117,0,5,34965,0,0,1055,12415,0,2519,1,37,1,2,2,2,0,0,38,9,0,0,31,22301,1067,0,4649
2015,10,22,2,1,0	1,2,11687,3,0,3971,2,5318,0,0,0,6,3,2,32638,1,5,0,1,0,1,8053,289,0,84,0,28,38,20,1,0,375,0,14097,312,1005,1,0,11,0,4,21,3,3215,16,37,5270,8,212,25,5677,10,3,0,3,0,17059,311,68292,1876,0,1499,0,9,28,1414,0,600,6,4,12,42,0,1,0,7308,24,3,0,443,1,14,4328,1437,57583,12,9743,19,5,1022,27616,7560,0,0,1,1,0,1117,11,98,369,21,73,0,0,32973,0,0,720,12306,0,2360,2,32,2,2,0,2,0,1,13,14,0,0,33,22424,823,0,4841
2015,10,29,2,1,0	0,5,11430,1,0,4015,3,5333,0,0,0,7,24,5,31246,0,5,0,1,0,0,7804,293,0,147,0,27,30,14,0,0,393,0,13567,379,991,5,0,26,0,2,27,2,3174,15,32,5882,9,198,56,5594,10,4,0,4,1,16775,355,65846,1996,0,1498,0,13,36,1326,0,620,6,4,24,32,0,0,0,7572,14,1,0,505,3,8,4343,1425,57923,2,9096,20,5,1210,26411,7117,2,2,0,2,0,1013,11,85,377,33,79,0,2,33221,0,0,739,12165,0,2416,3,34,3,0,1,2,0,0,26,7,0,1,25,20462,947,0,5491
2015,10,28,2,1,0	0,1,10803,4,0,3946,0,5306,0,1,0,3,31,3,31128,0,5,0,2,0,0,7603,268,0,70,0,26,25,16,0,0,339,0,13373,317,871,3,0,12,3,5,26,22,2749,14,41,4255,12,157,36,5358,6,12,0,5,1,17108,382,65406,1988,0,1375,0,12,49,1396,0,589,2,5,8,43,0,2,0,6717,25,0,0,428,1,5,4111,1465,56035,4,8432,23,5,1033,25124,6340,3,0,0,1,0,906,11,96,396,24,78,0,2,33183,0,0,713,10740,0,2351,15,39,5,0,1,13,0,3,16,10,15,0,15,21240,784,0,3905
