2015,5,20,2,1,0	0,3,13071,2,0,4556,2,6249,0,0,0,4,3,5,34038,0,12,0,3,0,3,8496,272,0,109,0,41,33,24,2,0,419,0,14459,396,1120,0,0,15,0,5,41,1,3563,19,49,5489,8,262,44,6655,10,5,0,2,0,17807,401,71508,3252,0,1979,0,18,31,2049,2,809,8,3,7,58,0,7,0,7707,7,3,0,569,3,16,4996,1751,64317,0,9656,18,6,1080,27796,8338,2,0,0,2,0,1220,18,111,522,31,127,0,1,37223,0,0,838,11864,0,2882,0,60,3,0,1,3,0,0,34,13,0,0,31,21893,1168,0,4981
2015,5,21,2,1,0	0,3,14255,1,0,4280,2,6029,0,0,0,8,0,4,35450,0,7,0,5,0,6,8623,298,0,86,1,39,41,37,1,0,386,0,14697,430,1212,2,0,21,0,4,41,5,3717,15,41,5324,10,258,51,6246,6,4,0,7,0,18753,361,71771,2498,0,1744,0,18,35,2159,0,731,6,11,7,58,2,2,0,7643,15,1,2,602,4,12,5042,1745,63992,4,10071,30,6,1184,28619,8626,2,1,0,10,0,1291,15,138,481,25,118,1,0,37370,0,0,840,12112,0,3010,1,30,2,3,1,4,0,1,55,7,0,0,24,22543,1101,0,4768
2015,5,22,2,1,0	1,6,15546,1,1,3805,3,4641,1,0,0,12,3,3,32768,0,10,1,9,0,3,7963,344,0,131,0,51,39,25,2,0,398,0,13225,370,1154,2,0,23,1,2,25,2,3599,40,47,4480,17,296,54,5648,12,19,0,3,2,19277,352,63155,1840,0,2071,0,31,46,2270,0,811,8,3,10,65,0,1,0,6348,31,1,0,556,3,9,4069,2155,56825,3,9284,47,11,1260,26965,9742,2,0,0,8,0,1349,16,139,472,18,169,0,1,34518,0,0,957,12338,0,3098,0,55,4,1,2,9,0,1,30,12,0,0,54,22285,1423,0,3964
2015,5,23,2,1,0	3,16,18576,2,0,3442,3,2161,2,0,0,4,3,10,27619,0,12,0,14,1,1,8469,429,0,147,0,45,48,33,2,0,528,0,10613,303,1075,7,0,29,1,10,21,0,4229,30,76,2258,15,464,65,5538,14,15,0,9,2,20619,440,55281,1449,0,2086,0,30,110,3630,0,788,10,7,11,84,0,1,0,5859,15,10,0,527,10,12,3160,2817,41154,5,8918,42,10,1456,26087,13266,3,0,0,1,0,1857,48,176,501,47,343,0,2,29692,0,0,1230,13689,0,2538,3,73,5,3,4,19,0,1,43,18,0,0,43,20847,1309,0,1574
2015,5,24,2,1,0	0,4,14852,5,0,3206,4,1688,1,1,0,5,2,10,22213,0,9,0,6,0,3,7234,400,0,152,0,39,56,18,7,0,521,0,9202,322,1040,6,0,30,2,10,28,3,3345,69,45,2671,24,556,68,5287,17,9,0,10,5,17070,500,49449,1370,0,2115,1,15,70,3249,0,952,14,12,16,72,0,0,0,5185,16,11,0,553,13,10,2527,2733,31601,1,8402,46,13,1258,23317,11762,2,0,0,6,0,1662,51,137,521,38,286,0,2,25072,0,0,1278,13921,0,2127,0,91,2,5,3,10,0,1,23,12,0,0,54,20339,1238,1,1922
2015,5,25,2,1,0	1,8,10789,5,0,2536,2,1765,0,0,0,9,2,3,19110,1,6,0,9,0,5,6304,306,2,104,0,42,54,14,1,0,448,0,9205,246,884,6,0,23,1,9,25,3,2672,25,40,5557,17,432,58,5061,23,15,0,9,3,13544,445,43306,1182,0,1648,0,15,45,2538,0,692,16,8,8,51,1,3,0,4179,11,9,0,466,4,10,2267,2165,30315,4,6846,36,10,1148,18389,7224,3,0,0,3,0,1330,21,142,481,27,266,0,3,22881,0,0,1043,10176,0,1877,4,72,2,4,2,12,0,0,34,10,0,0,45,23366,1053,1,4864
2015,5,26,2,1,0	0,7,9223,1,0,3870,3,5423,1,0,0,6,2,3,28599,0,11,0,6,0,0,7316,310,0,105,0,42,36,27,2,1,353,0,13677,316,909,6,0,18,2,3,17,1,2396,16,31,5929,6,226,31,6193,9,8,0,2,1,14832,384,66229,1660,0,1432,0,12,52,1361,0,560,7,10,14,37,0,2,0,6132,16,2,0,441,1,9,4041,1558,56363,1,8175,22,26,984,23282,5745,1,0,0,2,0,1019,19,78,377,20,96,0,0,31973,0,0,738,10567,0,2405,0,47,5,3,1,3,0,1,25,8,0,0,20,23685,921,0,5401
2015,5,27,2,1,0	0,7,11166,2,0,4033,1,6026,0,0,0,2,3,8,32337,1,6,0,2,0,3,8029,261,0,102,0,32,44,32,0,0,352,0,14077,361,1025,6,0,21,2,3,33,1,3051,17,41,4832,15,217,30,6416,6,7,0,5,0,17053,322,69573,1954,0,1745,0,17,36,1534,0,714,4,6,2,39,0,1,0,7088,9,4,0,544,2,9,4675,1549,62179,4,8897,38,4,1011,25887,6593,1,0,0,12,0,1093,8,109,537,17,60,0,1,36264,0,0,658,12443,0,2742,1,42,1,0,2,3,0,0,16,8,0,0,22,21729,1048,1,4382
2015,5,28,2,1,0	0,3,11897,3,0,4397,0,6152,1,0,0,13,3,4,33108,1,7,0,6,2,3,8295,289,0,92,2,53,53,13,2,0,414,0,14648,388,1153,3,0,14,1,3,14,3,3296,45,52,5542,7,217,49,6444,9,5,0,6,0,16946,350,70856,1985,0,1582,0,12,36,1860,0,612,3,21,9,41,1,1,0,7694,12,2,0,525,6,11,4858,1628,62478,1,9432,23,4,1090,28710,7913,4,0,1,6,0,1156,8,135,404,20,99,0,0,36272,0,0,748,13923,0,2704,1,18,2,2,1,2,0,1,23,7,0,0,30,22746,1013,2,5018
2015,5,29,2,1,0	0,8,14595,2,0,4492,4,5416,0,0,0,3,2,3,35030,1,11,0,5,13,1,8363,338,0,114,0,32,47,16,2,0,469,0,14527,429,1263,8,0,18,3,10,17,2,3636,25,70,4549,11,302,35,6244,8,16,0,7,6,18817,460,67077,2048,0,2076,0,11,32,2132,0,811,8,5,10,47,0,1,0,7373,19,1,0,622,5,9,4703,2084,61651,2,9967,50,5,1257,29312,9587,2,0,0,3,0,1213,22,151,482,26,110,0,4,37489,0,0,1035,13925,0,3035,1,41,5,0,2,12,0,1,26,10,0,0,29,22565,1322,0,4010
