2015,9,24,2,1,0	7723,1,9701,1,0,3500,2,4313,0,14,0,5,0,4,25602,0,5,0,3,0,1,7270,312,0,88,0,21,30,15,13,0,497,0,10031,371,1382,2,0,14,0,2,55,4,2859,22,33,4486,13,246,43,4489,5,6,5,5,0,13521,445,41720,2028,0,1719,1,12,36,2042,0,547,0,3,9,55,0,1,0,6638,14,7,0,605,1,12,3227,1445,43594,3,7884,24,2,1014,22825,6917,1,0,0,1,0,1007,13,109,330,26,104,0,2,27464,0,0,1080,10471,0,2209,1,54,5,2,1,6,0,0,17,10,0,1,22,17216,1050,0,4089
2015,9,25,2,1,0	10087,10,14057,1,0,3007,4,3568,0,15,0,9,3,4,31076,0,7,0,2,0,2,8357,334,0,116,0,40,52,24,31,0,471,0,11588,322,1190,8,0,13,2,5,35,2,3411,23,48,4305,14,273,33,2945,9,8,0,4,3,17498,414,52542,1868,0,2028,1,18,33,2217,0,681,7,5,13,61,0,2,0,7229,25,3,0,553,2,13,3211,1811,46147,1,8558,42,7,1101,25168,8717,3,0,0,2,0,1405,23,121,395,32,167,0,2,29197,0,0,1051,11603,0,2515,1,70,3,2,0,3,0,0,14,13,0,1,28,16017,1332,0,3725
2015,9,26,2,1,0	13460,3,22624,5,0,3846,5,3550,0,17,0,10,4,9,34707,0,13,0,7,0,2,9158,356,0,122,0,38,50,28,7,0,613,1,11422,409,1375,3,0,20,0,12,32,2,4766,35,70,2253,12,417,64,5601,15,13,0,9,2,23219,559,51876,1734,0,2026,0,13,66,3666,0,788,6,5,11,78,0,1,0,7561,32,4,0,608,3,14,3725,2393,54440,4,11240,51,11,1608,28686,15076,3,1,0,3,0,1781,34,175,500,32,344,0,1,34932,0,0,1506,13986,0,3189,3,48,3,3,2,16,0,0,25,8,0,0,40,21284,1612,0,1704
2015,9,27,2,1,0	11029,12,18381,5,0,2131,3,2776,0,0,0,6,0,6,27698,1,13,0,6,2,2,7395,367,0,108,0,39,63,33,3,0,627,0,9694,451,1206,7,0,18,4,8,19,2,4180,43,70,5048,11,479,84,4993,17,8,0,13,1,19034,555,48755,1600,0,1896,0,14,62,3515,0,776,11,4,14,59,0,0,0,6411,32,12,0,683,9,11,2926,2292,43420,2,8071,33,13,1401,25818,13149,4,0,0,4,0,1804,49,162,444,36,315,0,4,30481,0,0,1486,13514,0,2621,4,56,2,1,1,8,0,0,25,8,0,0,38,19776,1363,1,4373
2015,9,20,2,1,0	11426,10,18846,4,0,3147,1,3416,0,0,0,11,3,11,28812,3,16,0,9,0,3,7837,394,0,142,1,32,70,32,1,0,582,0,10878,363,1111,8,0,49,1,9,28,2,3819,34,47,4751,15,423,71,5923,13,7,0,12,3,19006,602,50420,2335,0,2238,0,17,52,3834,1,1032,13,8,22,72,0,2,0,6238,28,6,0,599,6,17,3171,2229,43245,7,7814,61,6,1474,27964,13133,3,1,1,1,0,1678,53,133,636,50,330,0,1,30857,0,0,1481,15106,0,2953,0,33,4,3,2,13,0,1,29,17,0,0,41,21417,1544,0,4006
2015,9,21,2,1,0	7432,6,8201,2,0,3510,1,5082,0,0,0,5,1,5,26657,1,4,0,0,0,4,7513,324,1,99,0,32,37,10,1,0,313,0,12526,307,974,2,0,20,1,4,30,6,2524,13,57,5085,5,179,56,5287,6,8,0,2,0,14191,314,59902,1676,0,1376,0,13,39,1283,0,586,7,7,18,40,0,3,0,6102,18,7,0,439,6,12,3521,1445,50627,3,8070,21,6,1008,22697,5170,2,0,0,4,0,885,14,98,367,24,70,0,4,29351,0,0,611,11119,0,2165,2,28,3,0,1,4,0,0,30,1,0,0,19,21493,857,0,4554
2015,9,22,2,1,0	8026,4,9133,2,0,3771,3,5312,0,0,0,3,3,3,28717,0,8,0,3,0,4,7787,304,0,69,0,26,41,30,3,0,320,0,13472,287,845,5,0,19,1,3,18,2,2599,12,43,3808,8,168,35,5513,7,3,0,2,2,15069,259,62319,1726,0,1309,0,11,28,1155,0,518,3,11,13,43,1,4,0,6510,19,1,0,442,0,4,3944,1404,53733,2,8140,21,4,1018,23975,5693,0,0,0,2,0,931,13,87,338,30,60,0,3,31688,0,0,558,9960,0,2149,0,29,1,2,0,4,0,0,24,7,0,0,22,21158,833,0,3345
2015,9,23,2,1,0	8462,3,10313,1,0,3637,1,4742,0,0,0,5,1,7,27060,1,9,0,5,0,1,7844,290,0,86,0,23,28,8,1,0,322,0,12506,286,808,5,0,17,0,2,38,1,2732,8,29,3864,13,187,28,5374,3,4,0,5,1,15312,286,57269,1530,0,1273,0,13,39,1580,0,438,8,0,7,37,0,0,0,6559,10,1,0,459,1,11,3911,1472,50601,2,7897,16,4,901,23565,5889,1,0,0,1,0,999,20,86,270,19,77,0,0,30803,0,0,649,10289,0,1836,2,19,2,0,1,8,0,0,20,6,0,0,13,21688,800,0,3370
2015,9,28,2,1,0	7505,6,8393,3,0,3743,1,4627,0,0,0,5,4,10,24309,0,4,0,2,14,1,7370,293,0,71,0,23,35,10,3,0,333,0,8612,260,821,2,0,9,2,7,25,18,2361,18,43,5390,12,154,36,4713,10,6,0,1,3,14258,253,46279,1526,0,1304,0,9,42,1034,0,545,2,1,8,28,0,10,0,6212,11,1,0,379,2,12,2550,1334,45250,3,8109,26,3,906,21671,5411,4,0,0,1,0,908,19,73,296,19,59,0,0,26701,0,0,593,9478,0,2103,1,40,0,0,4,5,0,2,14,5,0,0,19,18373,854,0,4926
2015,9,29,2,1,0	8064,4,9520,2,0,3905,2,5082,0,0,0,7,2,4,27691,0,6,0,2,1,5,7744,255,0,73,0,30,28,7,2,0,314,0,10816,255,847,3,0,14,1,4,16,4,2652,13,39,4357,9,165,42,5522,4,7,0,4,0,15442,255,55633,1968,0,1380,5,12,37,1181,0,588,9,6,6,30,0,1,0,6837,10,1,0,406,4,11,3239,1395,52736,0,8460,21,5,985,25179,6007,1,0,0,1,0,971,9,103,337,15,69,0,4,30964,0,0,645,11323,0,2206,0,44,3,0,1,4,0,0,17,6,0,0,23,19758,866,0,3881
