2015,3,26,2,1,0	8974,5,11235,1,0,4709,1,4285,0,0,0,9,6,0,34641,0,9,0,8,0,3,8894,391,0,128,0,33,40,19,2,0,437,0,15551,397,1111,5,0,12,3,3,14,3,3181,10,50,5036,11,248,38,5217,6,5,0,3,2,17617,555,73454,2517,0,1915,0,13,40,2075,0,780,11,9,6,45,0,6,0,7701,20,0,0,575,3,10,4707,1846,57906,3,10082,47,5,1195,28781,8445,1,0,1,3,0,1244,17,133,452,27,137,0,0,34284,0,0,977,12443,0,2413,0,37,3,3,1,2,0,1,25,11,0,0,39,23570,1111,0,4503
2015,3,27,2,1,0	11043,3,14686,1,0,4184,6,4352,1,0,0,6,2,6,38925,1,13,0,9,0,2,9257,434,0,194,0,66,46,25,4,0,499,0,16507,385,1166,4,0,24,0,6,27,2,4026,21,55,5036,19,360,55,5212,2,13,0,3,1,21062,544,76491,2507,0,2331,0,20,44,2418,0,886,7,7,14,54,0,2,0,7717,14,0,0,600,3,8,4684,2228,60629,2,9986,58,7,1549,31559,10264,2,0,2,3,0,1373,17,130,607,27,197,0,6,35682,0,0,1172,13824,0,3028,0,48,4,12,2,5,0,0,21,13,0,0,40,27154,1514,0,4499
2015,3,24,2,1,0	7961,8,10629,1,0,4046,2,4262,0,0,0,6,3,5,33414,0,5,0,2,4,3,8610,361,0,127,0,47,50,15,2,0,420,0,15434,320,1015,5,0,19,0,8,18,4,2892,13,54,4664,7,208,54,4945,3,5,0,5,4,16984,387,76374,2067,0,1565,0,16,39,1714,0,688,5,7,10,40,0,1,0,7114,15,0,2,498,3,6,4171,1665,53989,5,9190,23,4,1120,26794,6369,19,0,1,1,0,1009,9,98,417,15,95,0,4,31567,0,0,863,10985,0,2233,0,31,8,14,0,8,0,0,18,10,0,0,44,24997,1056,0,4146
2015,3,25,2,1,0	8889,8,12038,2,0,4136,0,4305,0,1,0,6,0,2,34573,0,5,0,3,0,3,8707,314,0,102,0,47,46,16,0,0,344,0,15800,355,1122,2,0,20,0,4,31,1,3204,28,42,4767,8,227,35,5284,7,9,0,7,2,18076,352,76278,2244,0,1671,0,26,40,1863,0,745,1,7,8,40,1,2,0,7531,20,4,0,530,4,5,4418,1723,56944,3,9650,33,8,1131,28497,7401,2,0,1,0,0,1112,9,118,485,18,103,0,0,33594,0,0,855,11506,0,2485,0,33,9,26,2,7,0,0,20,12,0,0,30,25402,1031,0,4194
2015,3,22,2,1,0	11433,5,21232,5,0,2860,3,2839,0,0,0,5,0,7,30606,0,10,0,21,0,1,8538,494,0,187,0,47,77,58,3,0,601,0,11131,378,1193,9,0,30,1,14,21,8,4521,60,73,5520,18,810,71,4785,16,15,0,14,4,21300,662,60396,2048,0,2572,0,19,52,4200,0,1417,29,16,29,88,2,2,0,6234,31,5,0,694,8,24,3708,3201,45590,4,7346,72,18,1979,29512,15078,9,0,0,11,0,1840,37,197,787,68,412,0,4,34121,0,0,1821,15302,0,2712,1,67,4,4,7,24,0,1,43,31,0,0,68,24708,1604,0,4734
2015,3,23,2,1,0	7407,12,9891,5,0,3853,0,3894,0,0,0,5,1,1,30057,1,6,0,7,0,1,7730,339,0,99,0,48,37,9,2,0,370,0,14382,323,942,5,0,18,0,7,40,3,2635,14,65,5893,14,200,44,4575,8,12,0,8,2,15913,412,70306,2057,0,1604,0,22,32,1700,0,718,6,9,20,43,0,1,0,6262,23,4,2,469,2,12,3746,1884,50930,6,8509,36,9,1083,24961,5790,4,0,0,1,0,979,8,116,473,24,87,0,0,29200,0,0,849,10488,0,2304,1,44,0,1,2,12,0,0,32,10,0,0,46,24809,1088,0,5328
2015,3,20,2,1,0	10175,22,16536,4,0,3820,2,4087,0,0,0,5,2,8,38242,1,2,0,19,2,4,8786,399,0,151,0,83,54,23,1,0,521,0,16201,407,1233,12,0,19,0,14,14,1,3657,23,52,4401,12,295,58,5194,3,10,0,12,1,20191,551,79695,1833,0,2186,0,20,40,2285,0,830,10,8,8,61,0,0,0,7389,46,5,1,607,6,12,4412,2289,57490,2,8892,33,10,1451,31373,9479,3,1,0,4,0,1327,16,161,543,36,146,0,3,34418,0,0,1179,15442,0,2881,1,41,11,0,3,11,0,2,45,12,0,0,51,27183,1500,0,3811
2015,3,21,2,1,0	12954,19,23141,4,0,3421,2,3241,0,0,0,11,3,9,36787,1,8,0,18,0,1,10230,391,0,156,0,42,68,22,6,0,553,0,13813,397,1177,9,0,32,4,13,32,3,5145,46,68,3519,16,503,65,5134,13,16,0,6,1,24234,645,67811,1903,0,2502,0,22,50,3632,0,1275,29,8,9,80,1,4,0,7261,22,5,0,735,10,9,4385,2741,56248,3,9184,65,15,2078,33253,15142,6,1,0,6,0,1973,34,161,649,35,363,0,1,35979,1,0,1589,17040,0,3022,1,51,5,7,11,16,0,1,59,13,0,0,51,23876,1733,0,2825
2015,3,28,2,1,0	14881,5,24299,2,0,3545,8,3879,0,0,0,4,1,5,41418,2,9,0,8,1,1,10740,397,0,191,1,47,59,42,2,0,698,0,14303,501,1417,8,0,25,2,16,25,2,5532,55,64,2914,15,660,72,5442,9,16,0,10,1,26872,734,71636,4265,0,2889,0,36,59,4786,0,1337,26,13,15,130,0,0,0,8178,25,0,1,1025,8,7,4873,3107,63081,9,9469,66,9,2315,36034,18373,3,0,1,4,0,2313,56,189,773,40,414,0,1,41289,0,0,1917,15647,0,3360,1,79,9,4,5,8,0,0,35,14,0,0,50,25192,1900,0,2351
2015,3,29,2,1,0	11118,7,18376,1,0,2894,9,3330,2,2,0,10,4,10,31802,2,16,0,11,0,3,8306,387,0,167,0,44,65,33,5,0,636,0,11300,426,1228,9,0,43,3,9,21,3,4331,46,52,5176,23,732,66,4858,10,14,0,10,3,20391,731,57292,3184,0,2577,0,41,28,4688,0,1268,29,13,12,81,0,4,0,6822,48,3,0,865,11,11,3773,2952,49167,8,7693,75,11,1831,28998,14569,6,0,2,3,0,1982,32,162,773,40,429,0,1,34974,0,0,1932,13779,0,2989,2,56,4,4,3,22,0,1,32,26,0,1,50,22350,1622,0,4458
